ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,FECHA_INSTALACION,MODELO
73112,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CARRETERA,CANILLAS,2,28043,2021-05-06 00:00:00.0,MU-51
73159,Aparcabicicletas,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,AVENIDA,ALCALDE CONDE DE MAYALDE,13,28050,2021-09-15 00:00:00.0,MU-51
73114,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,ROSA DE CASTRO,17,28043,2021-09-21 00:00:00.0,MU-51
73169,Aparcabicicletas,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,CALLE,RIAÑO,9,28042,2021-09-14 00:00:00.0,MU-51
73192,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,PEDRO ALONSO,7,28043,2020-03-03 00:00:00.0,MU-51
73197,Aparcabicicletas,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,AVENIDA,MARQUES DE CORBERA,54,28017,2021-09-16 00:00:00.0,MU-51
73191,Aparcabicicletas,161,PALOMAS,16,HORTALEZA,OPERATIVO,AVENIDA,ANDES,52,28042,2021-09-08 00:00:00.0,MU-51
73199,Aparcabicicletas,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,AVENIDA,MARQUES DE CORBERA,54,28017,2019-01-29 00:00:00.0,MU-51
73203,Aparcabicicletas,213,CASCO H.BARAJAS,21,BARAJAS,OPERATIVO,CALLE,ORION,3,28042,2019-01-29 00:00:00.0,MU-51
76172,Aparcabicicletas,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,MARIA LOMBILLO,2,28027,2021-09-23 00:00:00.0,MU-51
76175,Aparcabicicletas,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,MARIA LOMBILLO,2,28027,2021-09-22 00:00:00.0,MU-51
76180,Aparcabicicletas,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,CALLE,JAZMIN,15,28033,2021-09-17 00:00:00.0,MU-51
76179,Aparcabicicletas,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,CALLE,JAZMIN,15,28033,2021-09-14 00:00:00.0,MU-51
76183,Aparcabicicletas,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,CALLE,ARTURO SORIA,126,28043,2021-09-20 00:00:00.0,MU-51
76191,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,160,28037,2021-05-06 00:00:00.0,MU-51
78771,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,LAS PEDROÑERAS,39,28043,2021-09-23 00:00:00.0,MU-51
78772,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,LAS PEDROÑERAS,39,28043,2019-05-24 00:00:00.0,MU-51
79119,Aparcabicicletas,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,PASEO,GINEBRA,55,28022,2022-06-22 00:00:00.0,ACB
88068,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,70,28037,2021-09-24 00:00:00.0,MU-51
88155,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,CALLE,FRANCISCO RIOJA,14,28017,2021-09-30 00:00:00.0,MU-51
94293,Aparcabicicletas,165,APOSTOL SANTIAGO,16,HORTALEZA,OPERATIVO,CARRETERA,ESTACION DE HORTALEZA,11,28033,2021-09-23 00:00:00.0,MU-51
94479,Aparcabicicletas,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,AVENIDA,LOGROÑO,231,28042,2021-05-06 00:00:00.0,MU-51
65534,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,AGUSTIN CALVO,8,28043,2019-06-14 00:00:00.0,MU-51
66790,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,EL PROVENCIO,20,28043,2021-02-11 00:00:00.0,MU-51
63467,Aparcabicicletas,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,ONCE,7,28022,2019-06-14 00:00:00.0,MU-51
94507,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,GUADALAJARA,4,28032,2021-02-11 00:00:00.0,MU-51
94502,Aparcabicicletas,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,AVENIDA,LOGROÑO,231,28042,2021-09-15 00:00:00.0,MU-51
61947,Aparcabicicletas,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,BOLTAÑA,68,28022,2019-06-14 00:00:00.0,MU-51
94501,Aparcabicicletas,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,AVENIDA,LOGROÑO,231,28042,2021-09-16 00:00:00.0,MU-51
94487,Aparcabicicletas,214,TIMON,21,BARAJAS,OPERATIVO,AVENIDA,LOGROÑO,361,28042,2019-01-29 00:00:00.0,MU-51
94490,Aparcabicicletas,214,TIMON,21,BARAJAS,OPERATIVO,CALLE,TIMON,18,28042,2021-09-22 00:00:00.0,MU-51
94488,Aparcabicicletas,214,TIMON,21,BARAJAS,OPERATIVO,CALLE,TIMON,20,28042,2021-02-11 00:00:00.0,MU-51
94493,Aparcabicicletas,215,CORRALEJOS,21,BARAJAS,OPERATIVO,CALLE,BAHIA DE POLLENSA,5,28042,2019-02-04 00:00:00.0,MU-51
94500,Aparcabicicletas,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,AVENIDA,LOGROÑO,70,28042,2021-02-11 00:00:00.0,MU-51
94514,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,129,28037,2021-09-02 00:00:00.0,MU-51
94517,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,ARCOS DE JALON,11,28037,2021-09-23 00:00:00.0,MU-51
94525,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,CONSERVEROS,4,28037,2021-02-11 00:00:00.0,MU-51
94521,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,ELECTRICISTAS,11,28037,2021-09-08 00:00:00.0,MU-51
94526,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,CONSERVEROS,4,28037,2021-09-03 00:00:00.0,MU-51
94542,Aparcabicicletas,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,SEPTIMA,68,28022,2021-09-03 00:00:00.0,MU-51
66418,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,GUADALAJARA,57,28032,2023-06-06 00:00:00.0,MU-51
63464,Aparcabicicletas,203,AMPOSTA,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,160,28037,2022-09-21 00:00:00.0,MU-51
67717,Aparcabicicletas,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,CALLE,INFANTA CATALINA MICAELA,37,28050,2021-09-24 00:00:00.0,MU-51
60411,Aparcabicicletas,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,CALLE,AURORA REDONDO,4,28055,2022-07-06 00:00:00.0,MU-51
94551,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,129,28037,2021-02-11 00:00:00.0,MU-51
94538,Aparcabicicletas,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,AUSTRIA,15,28022,2021-09-03 00:00:00.0,MU-51
94552,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,129,28037,2021-09-14 00:00:00.0,MU-51
94537,Aparcabicicletas,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,AUSTRIA,15,28022,2019-02-04 00:00:00.0,MU-51
94554,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,129,28037,2020-09-23 00:00:00.0,MU-51
94555,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,129,28037,2021-09-01 00:00:00.0,MU-51
69314,Aparcabicicletas,153,QUINTANA,15,CIUDAD LINEAL,OPERATIVO,CALLE,VIRGEN DEL SAGRARIO,22,28027,2021-09-14 00:00:00.0,MU-51
60408,Aparcabicicletas,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,CALLE,ANGEL LUIS DE LA HERRAN,35,28043,2022-07-21 00:00:00.0,MU-51
63462,Aparcabicicletas,203,AMPOSTA,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,160,28037,2019-06-14 00:00:00.0,MU-51
94560,Aparcabicicletas,201,SIMANCAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,17 B,28037,2021-09-02 00:00:00.0,MU-51
95545,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,16,28037,2021-09-03 00:00:00.0,MU-51
96303,Aparcabicicletas,203,AMPOSTA,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,89,28037,2021-10-14 00:00:00.0,MU-51
96304,Aparcabicicletas,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,NIZA,8,28022,2021-08-11 00:00:00.0,MU-51
61944,Aparcabicicletas,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,IQUITOS,20,28027,2022-08-23 00:00:00.0,MU-51
96317,Aparcabicicletas,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,ARCENTALES,28,28022,2021-10-20 00:00:00.0,MU-51
96325,Aparcabicicletas,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,CALLE,RAMIREZ DE ARELLANO,35,28043,2021-10-13 00:00:00.0,MU-51
96329,Aparcabicicletas,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,CALLE,SORZANO,1,28043,2021-10-20 00:00:00.0,MU-51
96876,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,CARRIL DEL CONDE,57,28043,2020-09-23 00:00:00.0,MU-51
96872,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,LOPEZ DE HOYOS,327,28043,2019-02-04 00:00:00.0,MU-51
97802,Aparcabicicletas,201,SIMANCAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,ALBARRACIN,54,28037,2021-09-02 00:00:00.0,MU-51
96874,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CARRETERA,CANILLAS,2,28043,2021-02-11 00:00:00.0,MU-51
97804,Aparcabicicletas,201,SIMANCAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,ALBARRACIN,54,28037,2021-10-20 00:00:00.0,MU-51
97807,Aparcabicicletas,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,VEINTICINCO DE SEPTIEMBRE,1,28027,2021-09-23 00:00:00.0,MU-51
97809,Aparcabicicletas,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,VEINTICINCO DE SEPTIEMBRE,1,28027,2021-09-15 00:00:00.0,MU-51
97975,Aparcabicicletas,165,APOSTOL SANTIAGO,16,HORTALEZA,OPERATIVO,CALLE,MONOVAR,19,28033,2021-09-08 00:00:00.0,MU-51
98216,Aparcabicicletas,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,ALCALA,629,28022,2019-01-29 00:00:00.0,MU-51
63444,Aparcabicicletas,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,JUAN IGNACIO LUCA DE TENA,23,28027,2019-06-14 00:00:00.0,MU-51
98363,Aparcabicicletas,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,CALLE,MAR DE LAS ANTILLAS,6,28033,2021-10-19 00:00:00.0,MU-51
98366,Aparcabicicletas,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,CALLE,AGUSTIN DE ITURBIDE,1,28043,2021-10-20 00:00:00.0,MU-51
98301,Aparcabicicletas,213,CASCO H.BARAJAS,21,BARAJAS,OPERATIVO,CALLE,ORION,3,28042,2021-09-02 00:00:00.0,MU-51
98365,Aparcabicicletas,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,CALLE,MAR DE LAS ANTILLAS,6,28033,2021-09-29 00:00:00.0,MU-51
98300,Aparcabicicletas,213,CASCO H.BARAJAS,21,BARAJAS,OPERATIVO,CALLE,ORION,3,28042,2021-09-16 00:00:00.0,MU-51
98210,Aparcabicicletas,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,BOLTAÑA,68,28022,2019-01-28 00:00:00.0,MU-51
98380,Aparcabicicletas,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,CALLE,INFANTA CATALINA MICAELA,37,28050,2021-09-09 00:00:00.0,MU-51
98381,Aparcabicicletas,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,CALLE,INFANTA CATALINA MICAELA,37,28050,2021-09-10 00:00:00.0,MU-51
98383,Aparcabicicletas,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,CALLE,INFANTA CATALINA MICAELA,37,28050,2021-09-16 00:00:00.0,MU-51
98386,Aparcabicicletas,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,CALLE,OÑA,183,28050,,MU-51
98484,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,PEDRO ALONSO,7,28043,2021-09-02 00:00:00.0,MU-51
65230,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,EL PROVENCIO,20,28043,2022-08-31 00:00:00.0,MU-51
65479,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,16,28037,2021-09-16 00:00:00.0,MU-51
98486,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,JAVIER DEL QUINTO,12,28043,2021-09-16 00:00:00.0,MU-51
98492,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,AREQUIPA,1,28043,2021-09-15 00:00:00.0,MU-51
98491,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,AREQUIPA,1,28043,2021-09-22 00:00:00.0,MU-51
98559,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,68,28037,2023-09-04 00:00:00.0,MU-51
98566,Aparcabicicletas,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,PIRRA,14,28022,2019-01-29 00:00:00.0,MU-51
98565,Aparcabicicletas,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,PIRRA,14,28022,2021-09-16 00:00:00.0,MU-51
98627,Aparcabicicletas,203,AMPOSTA,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,ALBERIQUE,12,28037,2021-09-30 00:00:00.0,MU-51
98632,Aparcabicicletas,153,QUINTANA,15,CIUDAD LINEAL,OPERATIVO,CALLE,VIRGEN DEL SAGRARIO,22,28027,2021-09-03 00:00:00.0,MU-51
98647,Aparcabicicletas,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,CALLE,SORZANO,1,28043,2021-09-07 00:00:00.0,MU-51
98650,Aparcabicicletas,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,CALLE,SORZANO,1,28043,2021-02-11 00:00:00.0,MU-51
72243,Aparcabicicletas,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,NIZA,8,28022,2019-01-29 00:00:00.0,MU-51
72246,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,CALLE,FRANCISCO RIOJA,14,28017,2021-09-14 00:00:00.0,MU-51
73170,Aparcabicicletas,215,CORRALEJOS,21,BARAJAS,OPERATIVO,CALLE,BAHIA DE MALAGA,5,28042,2023-09-19 00:00:00.0,MU-38
73182,Aparcabicicletas,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,AVENIDA,MARQUES DE CORBERA,6,28017,2021-09-16 00:00:00.0,MU-51
73187,Aparcabicicletas,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,CAMINO,MONTORO,6,28055,2021-09-16 00:00:00.0,MU-51
73198,Aparcabicicletas,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,AVENIDA,LOGROÑO,70,28042,2021-09-14 00:00:00.0,MU-51
76161,Aparcabicicletas,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,BUDAPEST,11,28022,2019-01-29 00:00:00.0,MU-51
75981,Aparcabicicletas,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,CALLE,BERGANTIN,11,28042,2021-09-15 00:00:00.0,MU-51
76162,Aparcabicicletas,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,BUDAPEST,11,28022,2021-09-08 00:00:00.0,MU-51
76174,Aparcabicicletas,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,MARIA LOMBILLO,2,28027,2019-02-28 00:00:00.0,MU-51
76192,Aparcabicicletas,154,LA CONCEPCIÓN,15,CIUDAD LINEAL,OPERATIVO,CALLE,JOSE DEL HIERRO,5,28027,2021-09-17 00:00:00.0,MU-51
78460,Aparcabicicletas,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,CALLE,AYACUCHO,30,28043,2021-09-22 00:00:00.0,MU-51
78767,Aparcabicicletas,165,APOSTOL SANTIAGO,16,HORTALEZA,OPERATIVO,CARRETERA,ESTACION DE HORTALEZA,11,28033,2021-05-06 00:00:00.0,MU-51
78499,Aparcabicicletas,213,CASCO H.BARAJAS,21,BARAJAS,OPERATIVO,CALLE,ORION,3,28042,2021-09-23 00:00:00.0,MU-51
84148,Aparcabicicletas,155,SAN PASCUAL,15,CIUDAD LINEAL,OPERATIVO,CALLE,AMARA,4,28027,2019-01-29 00:00:00.0,MU-51
83245,Aparcabicicletas,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,CALLE,BERGANTIN,11,28042,2019-01-29 00:00:00.0,MU-51
88593,Aparcabicicletas,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,CALLE,TREVIANA,1,28043,2021-02-11 00:00:00.0,MU-51
88156,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,CALLE,FRANCISCO RIOJA,14,28017,2021-09-16 00:00:00.0,MU-51
88157,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,CALLE,FRANCISCO RIOJA,14,28017,2023-09-19 00:00:00.0,MU-51
92972,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,EL PROVENCIO,20,28043,2021-09-24 00:00:00.0,MU-51
92974,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,TORQUEMADA,5,28043,2019-02-04 00:00:00.0,MU-51
92975,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,TORQUEMADA,5,28043,2021-09-23 00:00:00.0,MU-51
92977,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,MANZANAR,12,28043,2021-09-15 00:00:00.0,MU-51
94478,Aparcabicicletas,213,CASCO H.BARAJAS,21,BARAJAS,OPERATIVO,CALLE,ORION,5,28042,2021-09-15 00:00:00.0,MU-51
61945,Aparcabicicletas,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,IQUITOS,20,28027,2022-08-23 00:00:00.0,MU-51
66646,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,PALERMO,48,28043,2023-06-07 00:00:00.0,MU-51
60405,Aparcabicicletas,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,CALLE,ANGEL LUIS DE LA HERRAN,42,28043,2019-07-10 00:00:00.0,MU-51
67865,Aparcabicicletas,215,CORRALEJOS,21,BARAJAS,OPERATIVO,AVENIDA,PARTENON,5,28042,2019-06-14 00:00:00.0,MU-51
94504,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,GUADALAJARA,4,28032,2021-09-16 00:00:00.0,MU-51
94496,Aparcabicicletas,215,CORRALEJOS,21,BARAJAS,OPERATIVO,AVENIDA,PARTENON,5,28042,2023-09-20 00:00:00.0,MU-51
94503,Aparcabicicletas,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,AVENIDA,LOGROÑO,231,28042,2021-09-15 00:00:00.0,MU-51
94509,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,AQUITANIA,7,28032,2021-02-11 00:00:00.0,MU-51
94489,Aparcabicicletas,214,TIMON,21,BARAJAS,OPERATIVO,CALLE,TIMON,20,28042,2019-01-29 00:00:00.0,MU-51
94495,Aparcabicicletas,215,CORRALEJOS,21,BARAJAS,OPERATIVO,CALLE,BAHIA DE POLLENSA,5,28042,2021-09-30 00:00:00.0,MU-51
94481,Aparcabicicletas,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,CALLE,RIAÑO,9,28042,2021-02-11 00:00:00.0,MU-51
94494,Aparcabicicletas,215,CORRALEJOS,21,BARAJAS,OPERATIVO,CALLE,BAHIA DE POLLENSA,5,28042,2021-09-23 00:00:00.0,MU-51
94511,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,AQUITANIA,7,28032,2021-09-22 00:00:00.0,MU-51
94512,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,AQUITANIA,7,28032,2021-09-02 00:00:00.0,MU-51
94515,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,ARCOS DE JALON,11,28037,2021-09-15 00:00:00.0,MU-51
94519,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,ARCOS DE JALON,22,28037,2021-09-14 00:00:00.0,MU-51
94522,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,ELECTRICISTAS,11,28037,2021-09-30 00:00:00.0,MU-51
94524,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,CONSERVEROS,4,28037,2019-01-29 00:00:00.0,MU-51
94544,Aparcabicicletas,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,SEPTIMA,68,28022,2019-02-04 00:00:00.0,MU-51
94546,Aparcabicicletas,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,SEPTIMA,68,28022,2021-09-14 00:00:00.0,MU-51
94545,Aparcabicicletas,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,SEPTIMA,68,28022,2021-09-01 00:00:00.0,MU-51
94539,Aparcabicicletas,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,AUSTRIA,15,28022,2019-02-04 00:00:00.0,MU-51
94533,Aparcabicicletas,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,LOPEZ DE ARANDA,29,28027,2021-09-03 00:00:00.0,MU-51
94530,Aparcabicicletas,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,IQUITOS,20,28027,2019-02-04 00:00:00.0,MU-51
64089,Aparcabicicletas,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,CALLE,NORAY,13,28042,2021-02-11 00:00:00.0,MU-51
63465,Aparcabicicletas,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,ONCE,7,28022,2019-06-14 00:00:00.0,MU-51
94556,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,129,28037,2021-09-22 00:00:00.0,MU-51
94563,Aparcabicicletas,201,SIMANCAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,JULIAN CAMARILLO,11,28037,2021-09-15 00:00:00.0,MU-51
95546,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,16,28037,2021-09-07 00:00:00.0,MU-51
94864,Aparcabicicletas,155,SAN PASCUAL,15,CIUDAD LINEAL,OPERATIVO,CALLE,ARTURO SORIA,71,28027,2020-09-23 00:00:00.0,MU-51
96305,Aparcabicicletas,202,HELLIN,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,ARCOS DE JALON,59,28037,2021-08-10 00:00:00.0,MU-51
96306,Aparcabicicletas,202,HELLIN,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,ARCOS DE JALON,59,28037,2021-10-01 00:00:00.0,MU-51
96308,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,68,28037,2021-10-20 00:00:00.0,MU-51
96323,Aparcabicicletas,155,SAN PASCUAL,15,CIUDAD LINEAL,OPERATIVO,CALLE,MARTINEZ VILLERGAS,50,28027,2021-10-20 00:00:00.0,MU-51
96324,Aparcabicicletas,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,CALLE,RAMIREZ DE ARELLANO,35,28043,2021-10-13 00:00:00.0,MU-51
96326,Aparcabicicletas,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,CALLE,RAMIREZ DE ARELLANO,35,28043,2019-02-04 00:00:00.0,MU-51
96869,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,RICARDO SAN JUAN,2,28043,2021-10-28 00:00:00.0,MU-51
96875,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,CARRIL DEL CONDE,57,28043,2019-02-04 00:00:00.0,MU-51
96871,Aparcabicicletas,163,CANILLAS,16,HORTALEZA,OPERATIVO,CALLE,RICARDO SAN JUAN,2,28043,2021-10-06 00:00:00.0,MU-51
